gene_id	symbol	ratio
424034	SLC19A1	-0.764169706
424036	MCM3AP	-0.75588252
424037	LSS	-0.989691374
424038	S100B	-0.639302335
424039	PCNT	-0.825625196
424040	C7H21orf58	-0.988595237
424041	KMO	-0.673272966
424042	C21orf70	-0.451957495
424043	GLS	0.1750770892
424044	STAT1	-0.254103436
424045	MYO1B	-0.446634833
424046	OBFC2A	0.5052353083
424047	SDPR	0.3409010772
424048	DNAH7	-0.584962501
424049	STK17B	0.3445619957
424050	HECW2	-0.407702989
424052	GTF3C3	-0.081931855
424053	LOC424053	-0.7194127
424054	LOC424054	-0.153474481
424055	ANKRD44	0.2645593916
424056	SF3B1	-0.108873953
424057	COQ10B	-1.088928888
424059	HSPD1	0.1969877237
424060	PLCL1	0.8479969066
424061	BOLL	1.3219280949
424062	RFTN2	0.4150374993
424063	SATB2	0.3973354975
424064	C7H2orf69	0.594511409
424065	C7H2orf60	-0.056411105
424066	C2orf47	-0.076694458
424067	SPATS2L	-0.105991892
424069	KCTD18	-0.213403638
424070	SGOL2	-0.947705493
424071	AOX1	-0.509833258
424072	AOX2P	-0.729271202
424073	BZW1	-0.335736455
424075	PPIL3	0.2080111102
424076	NIF3L1	-0.202122025
424077	ORC2L	-0.870941868
424078	NDUFB3	-0.104520516
424080	CFLAR	0.6237372376
424081	CASP10	-0.26702159
424082	TRAK2	-0.002593221
424083	ALS2CR2	0.0253216662
424084	ALS2CR4	-0.310212961
424085	ALS2	-0.641870723
424086	PFTK2	3.203427e-16
424087	NOP58	-0.640572889
424088	ALS2CR13	0.4406290168
424089	WDR12	-0.353677659
424090	ALS2CR8	-0.34733264
424092	PLEKHM3	-0.293731203
424093	CCNYL1	0.1298533427
424094	METTL21A	0.8271634031
424096	FASTKD2	-0.794207136
424097	MDH1B	-1.297680549
424098	LOC424098	-0.34161643
424099	ADAM23	-0.925792224
424100	ZDBF2	-0.060276651
424101	GPR1	0.4295208952
424102	NDUFS1	-0.270388612
424103	INO80D	0.0685870853
424105	ICOS	-1.093599367
424107	RAPH1	0.1548152323
424108	ABI2	-0.260309436
424109	LOC424109	-0.080770808
424110	NBEAL1	0.1388112012
424111	LOC424111	-0.298290558
424112	IDH1	-0.248102241
424114	PIP5K3	-0.218640286
424115	DNAJC10	0.1266873975
424116	PDE1A	-0.866845877
424117	PPP1R1C	1.0220263063
424118	SSFA2	0.1555759844
424120	CERKL	-0.408023278
424121	ITGA4	-0.053377465
424122	UBE2E3	-0.106315848
424123	CWC22	-0.065725747
424124	ZNF533	-0.046937642
424125	SESTD1	-0.239050018
424126	TTN	-1.237039197
424128	PLEKHA3	-0.002636987
424129	FKBP7	-0.27183609
424130	OSBPL6	-0.064003305
424132	RBM45	-0.454925422
424133	PDE11A	-0.352301744
424135	AGPS	0.0871803358
424136	HNRPA3	-0.584962501
424137	LOC424137	-0.915111102
424138	MTX2	-0.579613783
424139	HOXD4	0.9737684584
424141	KIAA1715	0.0600909982
424142	ATP5G3	-0.390191372
424143	WIPF1	-0.583482054
424144	OLA1	-0.109830894
424149	ZAK	-0.104900892
424150	LOC424150	-0.514239177
424151	DYNC1I2	-0.24221185
424152	CYBRD1	-0.211930483
424153	DCAF17	-0.662385268
424154	METTL8	-0.46105882
424156	GORASP2	0.0523241352
424157	MYO3B	0.3344190391
424158	ZNF650	-0.45927147
424160	PHOSPHO2	0.1248820424
424161	C7H2orf77	-0.781906085
424162	PPIG	-0.356148271
424163	FASTKD1	-0.520049525
424164	KBTBD10	1.0450097349
424165	BBS5	-0.739154576
424168	LRP2	-0.089569047
424169	RDH5	1
424170	ABCB11	-0.222392421
424171	G6PC2	-0.536501012
424172	SPC25	-0.870941128
424173	STK39	-0.230954435
424176	TTC21B	-0.552012079
424177	GALNT3	0.7548875022
424181	SLC38A11	-0.333717293
424182	COBLL1	-0.195957812
424183	GRB14	-0.291483225
424184	KCNH7	0.5991763599
424185	IFIH1	0.0477798888
424187	DPP4	-0.383482765
424188	SLC4A10	-0.367731785
424189	PSMD14	-0.351448732
424190	TANK	0.1082206519
424191	ITGB6	0.60823228
424192	LY75	-0.274590373
424194	SLC4A3	0.5145731728
424195	STK11IP	-0.511491986
424196	LOC424196	-0.581435127
424197	INHA	1.132450296
424198	OBSL1	0.7717310123
424200	DNPEP	-0.271244244
424201	LOC424201	-0.705252829
424203	FAM134A	-0.042691497
424204	CNPPD1	-0.49976706
424205	NHEJ1	0.0289998717
424206	CCDC108	1.9707798611
424208	PRKAG3	-0.531446991
424209	TTLL4	-0.39356961
424210	STK36	0.2648792847
424211	RNF25	-0.157441635
424212	BCS1L	-0.511221836
424213	ZNF142	0.3332551233
424214	LOC424214	-0.744161096
424215	RQCD1	-0.204625053
424216	USP37	-0.087528643
424218	TMBIM1	-0.294927253
424219	LOC424219	-0.516184223
424220	IGFBP5	-0.584962501
424221	3413664000	0.6026645025
424222	XRCC5	-0.336836583
424223	TMEM169	-0.158976238
424224	PECR	-0.37927523
424225	MAP3K2	-0.10258978
424226	ERCC3	-0.868922941
424227	CYP27C1	0.2037952025
424228	BIN1	-0.121136438
424230	GYPC	-0.630606053
424231	CNTNAP5	-0.269229708
424232	TMEM177	-1.037839806
424234	PTPN4	-0.068950075
424235	EPB41L5	0.788147544
424236	LOC424236	-0.144389909
424237	RALB	-0.109429066
424238	TFCP2L1	-0.456785778
424239	MKI67IP	-0.358887055
424241	LOC424241	0.191699978
424242	IQCB1	-0.705984651
424243	EAF2	0.1075573695
424244	SLC15A2	-1.105353
424245	HSPBAP1	-0.140958188
424246	DIRC2	0.1008696159
424248	SEMA5B	-0.124736228
424249	PDIA5	-0.40979635
424250	SEC22A	-0.048775672
424251	PTPLB	-0.225961877
424252	CCDC14	0.2605717679
424253	KALRN	-0.853103797
424256	UMPS	-0.516099827
424257	HEG1	-0.12525716
424258	LOC424258	0.1123029696
424259	SLC12A8	0.0706587136
424260	SNX4	-0.504387564
424261	LOC424261	-1.807354922
424262	OSBPL11	-0.120294234
424263	GPD1	-0.507924327
424264	LMLN	-0.340630811
424265	LOC424265	-0.825374568
424266	PARP14	-0.117875971
424267	DTX3L	-0.218629176
424269	PARP9	-0.462273929
424270	FAIM	-0.336325523
424271	FAM62C	0.3087527061
424272	PCDP1	-2.078002512
424274	C7H2orf76	0.4718576055
424275	STEAP3	-0.683051343
424276	INSIG2	0.7756261286
424277	CCDC93	-0.872555185
424278	DDX18	-0.08477267
424280	DPP10	-0.680540161
424281	SLC35F5	-0.541251734
424282	GPR39	0.2113291413
424283	NCKAP5	-0.590744853
424286	MGAT5	-0.287077077
424287	TMEM163	-0.550521855
424288	ACMSD	-0.621330524
424289	CCNT2	-0.042933458
424290	RAB3GAP1	-0.135912695
424291	ZRANB3	0.1761569552
424292	R3HDM1	-0.574539262
424293	UBXD2	-0.056107068
424294	LCT	-0.414177472
424295	MCM6	-0.004858716
424296	DARS	-0.791042036
424297	THSD7B	0.0369044653
424298	HNMT	1.0343515048
424299	SPOPL	-0.691449431
424300	LOC424300	1.7004397181
424301	LRP1B	-0.169925001
424302	KYNU	-0.725579139
424303	ARHGAP15	-0.443129806
424304	GTDC1	-0.293186025
424306	ZEB2	-0.227363642
424307	ORC4L	-0.518470789
424308	MBD5	-0.012379235
424309	EPC2	0.3024968129
424310	LYPD6B	-0.538952382
424311	C2orf25	0.0180257873
424312	RND3	0.1959625774
424313	RBM43	-1.480229212
424314	NMI	-0.308592458
424315	TNFAIP6	-1.404390255
424316	RIF1	0.0140606866
424317	STAM2	-0.066929728
424319	GALNT13	-1.862711147
424320	NR4A2	0.702631709
424321	GPD2	-0.687419077
424324	GALNT5	-0.745898719
424325	ACVR1C	2.2698334163
424326	UPP2	1.6828889214
424327	CCDC148	0.1926450779
424328	PKP4	-0.107522954
424330	TANC1	-0.408002338
424331	WDSUB1	-0.303958219
424332	3413923200	-0.642322129
424333	NAT5	-0.301160455
424334	LOC424334	-1.517399217
424336	NTNG1	1.391716425
424337	SLC25A24	-0.311732135
424339	FNDC7	0.4220309365
424341	STXBP3	-0.475726687
424342	GPSM2	-0.468682705
424343	CLCC1	-0.35677013
424344	WDR47	0.3094544543
424345	CAMSAP1L1	0.3360323159
424346	DDX59	0.5273976973
424347	KIF14	0.0985483152
424349	ATP6V1G3	-0.347923303
424350	NEK7	-0.230583977
424351	DENND1B	0.1591086337
424352	CRB1	0.5849625007
424353	ZBTB41	0.2561369776
424354	ASPM	-1.185316309
424355	F13B	-0.49843839
424356	CDC73	-0.373654044
424357	GLRX2	-0.029317269
424358	TROVE2	0.1542457412
424359	UCHL5	-0.927524207
424360	RGS1	0.3658796688
424361	RGS18	-3
424363	HTATIP2	-0.312521071
424364	SELP	-0.679066067
424365	ATF6	0.1865290283
424366	OLFML2B	-0.165059246
424367	HSD17B7	-0.104349146
424368	UAP1	-0.185762062
424369	UHMK1	0.272769648
424370	C8H1orf111	-0.232864926
424371	NOS1AP	-0.374456803
424373	C14orf80	-0.809566463
424374	CRIP2	-0.357365922
424375	PACS2	-0.990801063
424377	SEC22B	-0.419982932
424379	REG4	-0.117785456
424380	HMGCS2	0.9276734025
424381	PHGDH	0.0638083393
424382	PDE4DIP	0.7151434917
424383	LOC424383	-0.207769286
424384	TNFSF4	1.0861566437
424385	C8H1orf9	-0.29925551
424387	PIGC	-1.040919898
424389	DNM3	0.3410369178
424390	ITPA	-0.339664052
424391	MYOC	1.540174579
424393	LOC424393	0.0418006308
424394	SCYL1BP1	-0.313331778
424395	KIFAP3	-0.015125958
424396	SCYL3	-0.006070108
424399	LOC424399	0.114721286
424400	METTL18	-0.40348923
424401	PHPT1	-0.277527375
424402	SELE	-2.95419631
424404	MGST3	-0.273510119
424405	ALDH9A1	-0.046698806
424406	UCK2	-0.004565744
424408	DARS2	-0.066216237
424410	RNASEL	-0.007514054
424412	CACNA1E	-0.321928095
424413	STX6	0.1612632535
424414	KIAA1614	0.3913214303
424415	XPR1	-0.217790433
424416	ACBD6	-0.459023674
424417	CEP350	-0.083754319
424418	TOR1AIP1	0.0422374873
424419	TOR1AIP2	-0.30139746
424420	LOC424420	-0.263034406
424421	TDRD5	-1.039528364
424422	NPHS2	-1.222392421
424423	AXDND1	0.2360673582
424424	SOAT1	0.0056641547
424426	TOR3A	-0.280133753
424427	FAM20B	-0.021720326
424428	LOC424428	-2.151065974
424429	RALGPS2	-0.762307711
424430	LOC424430	-0.299461464
424431	SEC16B	-0.885902032
424434	LOC424434	-0.750115369
424435	TNN	-1.124986777
424436	MRPS14	0.0933178157
424437	CACYBP	0.7247417315
424438	RABGAP1L	-0.551546618
424439	RC3H1	0.2598620922
424440	SERPINC1	0.0444467273
424441	HEBP2	-0.017921908
424442	LAMC1	-0.308604841
424444	SMG7	0.1364081087
424445	NCF2	-0.94085018
424446	RGL1	-0.268903128
424447	GLT25D2	-0.223768054
424448	C1orf19	0.2155787943
424449	C8H1orf21	0.212546717
424450	EDEM3	-0.117420092
424451	FAM129A	-0.811052562
424452	RNF2	0.1958261621
424455	C8H1orf27	0.3357308827
424457	TPR	-0.173957466
424458	RNPC3	-0.054640274
424460	LOC424460	-1.294743266
424461	OLFM3	-0.778554984
424462	S1PR1	0.3160274934
424463	DPH5	0.1400371628
424464	SLC30A7	-0.077565557
424465	EXTL2	-0.597750499
424466	CDC14A	-0.49057013
424467	VCAM1	-0.878009476
424468	RTCD1	-0.721732076
424469	LRRC39	0.1921207476
424470	CCDC76	-0.164417264
424471	SASS6	-0.53291557
424472	SLC35A3	0.0526893638
424473	LOC424473	1.5352094655
424474	AGL	-0.221975156
424475	PALMD	0.5155764378
424476	LPPR4	-0.236924447
424477	LPPR5	0.4730498841
424478	SNX7	-0.053611893
424479	PTBP2	0.1822088823
424481	RWDD3	-1.684948243
424482	HCCS	-0.471194042
424483	TMEM56	-0.582548453
424484	ALG14	-0.59996802
424485	CNN3	0.3110312069
424486	SLC44A3	0.6808620332
424487	ABCD3	-0.621312707
424488	ARHGAP29	0.3184658616
424490	ABCA4	1.9240511468
424491	TECR	-0.958196425
424492	GCLM	-0.182111285
424494	BCAR3	-0.005190274
424495	FNBP1L	-0.627109568
424496	DR1	0.1835748226
424497	CCDC18	-0.714108981
424499	TMED5	-0.306194688
424500	EVI5	-0.527389231
424501	RPAP2	-0.347361262
424503	GLMN	-0.323048925
424504	BTBD8	-0.077478753
424505	ABHD7	-1.5334322
424506	BRDT	0
424507	CDC7	-0.381463858
424509	HFM1	-1.664961823
424510	ZNF644	-0.455944201
424512	ZNF326	-0.478478182
424513	LRRC8D	-0.082705944
424515	LRRC8C	0.6210794303
424516	LRRC8B	0.1673978094
424517	CCBL2	-0.027336092
424518	GTF2B	0.179202815
424519	PKN2	0.0004527049
424521	3430512000	-0.185581494
424522	SH3GLB1	-0.155588205
424523	LOC424523	-0.711222522
424524	ODF2L	-0.899585795
424525	LOC424525	0.8758205888
424526	COL24A1	0.6683785089
424527	C1orf181	0.4309480178
424528	BCL10	0.0140964525
424529	C8H1orf52	0.1332049642
424530	SYDE2	0.1258249795
424531	MCOLN2	-0.832890014
424532	SSX2IP	-0.271191311
424533	VTG2	0.3410369178
424535	CTBS	-0.198330189
424537	SPATA1	-0.268545663
424538	GNG5	-0.103644584
424539	BXDC5	-0.128628988
424540	DNASE2B	-0.057801792
424541	SAMD13	-0.014150488
424542	PRKACB	-0.344639474
424543	TTLL7	0.0437213774
424545	LPHN2	-0.395349164
424548	PTGFR	-0.378908386
424549	GIPC2	0.1970244045
424550	DNAJB4	2.0015043332
424551	FUBP1	0.6494459769
424553	USP33	0.3483442494
424554	ZZZ3	-0.341369183
424555	AK5	-0.011825435
424556	PIGK	-0.423204402
424557	LOC424557	-0.200387113
424558	EBNA1BP2	-0.230218577
424559	WDR65	-1.169925001
424561	C1orf210	-1.243815701
424562	TIE1	-1.625934282
424563	CDC20	-1.014095475
424564	ELOVL1	0.1428194837
424565	MED8	0.534603628
424566	KIAA0467	-0.499101764
424567	HYI	-0.633558267
424568	PTPRF	-0.205130238
424571	JMJD2A	0.0113515859
424572	ST3GAL3	-0.211440988
424573	IPO13	-0.312178918
424574	DPH2	-0.849896439
424576	SLC6A9	-1.344334508
424577	KLF1	0.7961793786
424578	DMAP1	-0.078965063
424579	PRNPIP	-0.208056605
424580	C1orf164	-0.010350601
424581	TMEM53	0.0188322685
424582	LOC424582	-0.293536494
424583	KIF2C	-0.865343336
424584	RPS8	-0.110934708
424586	PLK3	0.322331966
424587	EIF2B3	-0.618456369
424588	LOC424588	-0.550793739
424589	HECTD3	-0.987888923
424590	UROD	-0.550041239
424591	ZSWIM5	0.036628288
424593	LOC424593	-0.559247743
424594	MUTYH	0.0926198455
424595	TOE1	-0.497688679
424596	TESK2	-0.212036432
424597	MMACHC	-0.358022292
424598	PRDX1	-0.177312315
424599	AKR1A1	-0.232814574
424600	NASP	-0.705693487
424603	GPBP1L1	-0.050060885
424604	TMEM69	-0.139941242
424605	IPP	0.2133464001
424606	MAST2	-0.26194599
424607	TSPAN1	0.7418659033
424608	C1orf190	-0.388070452
424611	RAD54L	-0.235033292
424612	LRRC41	-0.53383205
424613	NSUN4	-0.021277478
424614	FAAH	-0.437344099
424615	MOBKL2C	-0.236642907
424616	ATPAF1	-0.24651195
424617	KIAA0494	-0.268276491
424621	STIL	-0.0055996
424623	LOC424623	0.1082528907
424625	SLC5A9	-1.141603805
424626	SPATA6	-0.274567886
424628	C1orf165	-0.25258069
424629	FAF1	-1.045730479
424631	RNF11	0.1899574448
424632	C1orf34	-0.345135486
424633	EPS15	-0.639706205
424634	OSBPL9	-1.466526622
424635	NRD1	-0.639326326
424636	RAB3B	-0.638345627
424637	KTI12	-0.04714578
424638	BTF3L4	-0.494187663
424639	ZFYVE9	-0.090515242
424640	ORC1L	0.2298108385
424642	ZCCHC11	-0.101800083
424643	GPX7	-0.933148998
424644	LOC424644	-0.753360032
424645	ZYG11B	-0.550325969
424646	ECHDC2	-0.357961106
424649	CPT2	-0.813071633
424650	C8H1orf123	-0.152990902
424652	GLIS1	-0.948235107
424653	YIPF1	-0.430807123
424654	C1orf41	-0.366257253
424655	LRRC42	0.3748076545
424656	TMEM59	0.0155706949
424657	TCEANC2	-0.248489102
424658	CDCP2	0.13262646
424659	PARS2	-0.654531826
424660	C8H1orf177	-1.012383724
424661	DHCR24	-0.094119455
424662	TMEM61	0.536313338
424664	PCSK9	-1.584962501
424665	USP24	-0.164567256
424666	PPAP2B	0.1501046633
424668	C8H1orf168	-0.446296216
424669	C8B	1.0987015047
424670	OMA1	-0.713618788
424671	MYSM1	0.1908904219
424673	JUN	0.5533252243
424675	HOOK1	-0.096820896
424676	LOC424676	-0.344260395
424677	LOC424677	-0.131924328
424678	CYP2J2	-0.126712935
424682	INADL	-0.459431619
424684	ANKRD38	-0.606085792
424685	USP1	-0.24838763
424687	DOCK7	-0.661932697
424688	ATG4C	-0.306551641
424689	ITGB3BP	-0.51642094
424691	PGM1	-0.366408934
424693	CACHD1	0.3963639919
424694	RAVER2	0.0795117201
424697	AK3L2	0.0550376598
424698	DNAJC6	-0.5360529
424699	LEPROT	-0.234095588
424700	PDE4B	0.4574004752
424701	TCTEX1D1	0.2163994312
424702	MIER1	0.2102518585
424703	SLC35D1	-0.233045087
424704	IL23R	0.4671260104
424705	IL12RB2	1.4739311883
424706	SERBP1	-0.108822668
424707	GPR177	-0.123742047
424710	DEPDC1	-0.757147864
424711	LRRC7	0.2223924213
424713	LRRC40	-0.586525269
424714	SRSF11	-0.381346418
424715	ANKRD13C	0.376471242
424716	CTH	-0.007533842
424717	ZRANB2	0.1217156318
424718	TNNI3K	-0.091922489
424719	C8H1orf173	0.2141652175
424720	TYW3	0.0186708287
424721	LHX8	0.849378137
424723	RABGGTB	-0.177873416
424725	MSH4	-0.617463372
424726	CCDC101	-0.44796025
424727	LOC424727	-0.077253644
424729	LOC424729	-2.099535674
424730	LOC424730	-0.346175641
424731	ARMC8	-0.776004168
424733	PPP2R3A	0.1792642718
424735	STAG1	-0.724076527
424738	TMEM22	0.3247267282
424739	SCLY	-0.137404982
424740	LOC424740	-0.051944685
424741	EFHD1	-0.059935654
424743	TNRC15	-0.386804431
424744	NGEF	-0.057961461
424745	INPP5D	-0.117569596
424746	ATG16L1	-0.992347224
424747	DGKD	0.0896939603
424748	LOC424748	-0.379391584
424750	IWS1	-0.165526932
424751	MYO7B	-0.896552815
424752	LIMS2	-0.155278225
424753	WDR33	-0.331039011
424754	POLR2D	-0.326064181
424755	AMMECR1L	-0.337958594
424756	SAP130	-0.452100104
424757	UGCGL1	-0.228466936
424758	PLEKHB2	-0.154449056
424759	LOC424759	-0.242675172
424761	ARHGEF4	-1.046712745
424762	KLHL6	-2.080919995
424763	KLHL24	0.4772250141
424764	YEATS2	-0.270129194
424766	LOC424766	-0.438613147
424767	PARL	-0.41646915
424768	CLDN15	-0.263034406
424770	GPC1	-0.324382764
424771	C3orf58	0.9348584678
424772	SLC9A9	-0.851022645
424773	LOC424773	-0.764626589
424776	TRPC1	0.0522516898
424777	ATR	-0.469154048
424778	XRN1	-1.081378038
424779	GK5	-0.758641859
424780	TFDP2	0.3795556085
424781	RNF7	-0.181273072
424782	RASA2	-0.149812408
424783	ZBTB38	-0.646784671
424784	SLC16A14	-0.502797662
424785	TRIP12	-0.146413295
424786	DNER	-0.508859522
424787	PID1	-0.845159877
424789	SPHKAP	-0.575214524
424790	WDR69	-0.499082887
424791	LOC424791	-0.03355256
424792	SLC19A3	-0.688538904
424793	HRB	-0.007432041
424795	MRPL44	0.0288884939
424796	C2orf33	-0.049236928
424797	COL4A3	-0.2806996
424799	COL4A4	-0.220592427
424800	RHBDD1	0.6633312786
424802	LOC424802	-2.169925001
424803	DOCK10	-1.197537233
424804	CUL3	-0.029316948
424805	SERPINE2	-0.001466555
424806	WDFY1	0.3088782214
424807	AP1S3	0.7776075787
424808	SCG2	0.5485390925
424810	ACSL3	-0.626660622
424811	MOGAT1	-0.160040413
424812	FARSB	-0.832507062
424813	SGPP2	-0.748705261
424815	ACPL2	-0.819930324
424816	LOC424816	-1.21243266
424817	SLC25A36	-0.257681171
424818	TRIM42	-2.115477217
424819	CLSTN2	-0.078810847
424820	NMNAT3	-1.041027268
424821	RBP1	0.7842713089
424823	COPB2	-0.268347055
424824	MRPS22	-0.228386667
424826	PIK3CB	0.2573642336
424827	VAMP2	-0.10806335
424829	HES6	0.2223924213
424830	CAB39	-0.053245695
424831	ITM2C	0.36506904
424832	LOC424832	-0.321928095
424834	LOC424834	0.030373649
424835	TRPM2	-0.321928095
424836	C21orf29	0.3874516676
424837	UBE2G2	0.0129184071
424838	LOC424838	-0.301869283
424839	DGKG	-0.398549376
424842	FARP2	-0.43218653
424843	3429388800	-0.360031125
424844	PPP1R7	-0.400746207
424845	PASK	0.1277063462
424846	SNED1	0.1855556532
424849	KIF1A	-0.711542997
424850	ILKAP	-0.231604224
424851	KLHL30	2.4594316186
424852	ING5	-0.473072824
424853	D2HGDH	-1.072014219
424854	GAL3ST2	1.9757524538
424855	TM4SF19	2.1729463534
424856	UBXD7	0.1944169103
424857	LRRC33	0.4150374993
424858	CEP19	-0.583363946
424859	PIGX	-0.462057875
424860	PAK2	-0.216722123
424861	AQP12	-0.301380717
424862	SLCO2A1	-0.84617687
424863	AMOTL2	0.569491092
424864	SENP2	-0.83731682
424865	LOC424865	0.0759488532
424866	C9H21orf2	-0.399079643
424867	PROCR	-0.219367268
424868	DNAJB11	0.0325517177
424869	TBCCD1	-0.585455646
424872	LOC424872	-0.911789395
424873	CEP63	0.4701033656
424874	LIPH	-0.584962501
424875	TMEM41A	-0.091355618
424876	MAP3K13	0.0835567933
424877	EHHADH	-0.328852343
424880	CCDC61	-0.383398287
424882	PLOD2	-0.300779724
424883	PLSCR1	0.5996203454
424884	PLSCR5	-0.318682435
424885	ZIC4	-0.915935735
424886	LOC424886	3.17990909
424888	CPB1	0.0941221774
424889	NCBP2	-0.259381334
424890	DLG1	0.4750646446
424891	BDH1	-0.503529524
424892	LOC424892	-1.949959318
424893	APOD	0.5368682125
424894	PPP1R2	0.0881062459
424895	ACAP2	-0.171453408
424896	LOC424896	-0.024712399
424897	LSG1	-0.768418621
424898	ATP13A3	-0.626604567
424899	CPN2	0.0524674199
424900	OPA1	-1.232111384
424901	ATP13A4	-0.61667136
424902	ATP13A5	-0.485426827
424903	HRASLS	-0.791715798
424904	FCGBP	-0.732587154
424905	MB21D2	-0.211419268
424906	CCDC50	-0.384957851
424907	OSTN	-0.394859617
424908	IL1RAP	-0.206372807
424910	CLDN1	-0.318887641
424912	BCL6	0.5035349014
424914	TCTEX1D2	0.0235178067
424915	PCYT1A	-0.396170883
424916	LOC424916	0.0415241674
424917	LOC424917	0.2461156134
424918	LOC424918	-0.53673507
424919	LOC424919	-0.403374901
424920	KIAA0226	-0.330791371
424921	FYTTD1	-0.601702918
424922	LRCH3	-0.398598389
424923	IQCG	-0.852442812
424924	RPL35A	-0.193750762
424925	LOC424925	2.9806865249
424926	PSMD1	-0.160618601
424929	ARMC9	-0.842659172
424930	B3GNT7	-0.532332858
424931	PTMA	-0.126571484
424932	PDE6D	0.0429430286
424933	COPS7B	-0.2276367
424934	DIS3L2	-0.942534115
424936	ALPI	-0.216719213
424937	ECEL1	-1.539874611
424938	SLC12A9	-0.750694754
424939	LOC424939	2.5025003405
424941	EIF4E2	-0.281440427
424943	LOC424943	-1.716207034
424944	LOC424944	-1.058893689
424945	CAPN10	1.0054900122
424946	RNPEPL1	0.3522700011
424947	ABCC5	0.5776090786
424948	EIF2B5	-0.24582473
424949	DVL3	-0.012081376
424950	ABCF3	-0.197742777
424951	VWA5B2	0.2869629819
424952	ALG3	-0.68824371
424953	EIF4G1	-0.324335537
424954	POLR2H	-0.698841372
424955	SENP5	-0.392393952
424956	AHSG	-0.564545875
424957	KNG1	0.2682038931
424958	RFC4	-0.82025515
424959	MCF2L2	-1.275179836
424960	B3GNT5	-0.472962656
424961	LAMP3	0.2610458527
424962	MCCC1	-0.213262846
424963	DCUN1D1	-0.225294691
424964	ATP11B	-0.130106899
424966	DNAJC19	0.3219280949
424968	FXR1	0.4128879567
424969	CCDC39	0.083657929
424970	TTC14	-0.806427641
424971	PIK3CA	-0.333117462
424973	MFN1	-0.340405814
424974	GNB4	-0.44258737
424975	ACTL6A	-0.813226174
424977	MRPL47	0.074604936
424978	NDUFB5	-0.256496739
424980	NLGN1	-0.674229839
424983	ECT2	-0.633500161
424984	FNDC3B	0.0439541019
424986	PLD1	-0.485866405
424987	TNIK	-0.337340498
424989	SLC7A14	-1.79731525
424990	CLDN11	0.0740005814
424991	PRKCI	-0.182991273
424992	GPR160	-0.765534746
424993	TLOC1	-0.173460732
424994	LRRC31	-0.134463069
424995	LRRIQ4	0.5279315557
424996	LRRC34	0.1724066475
424997	EVI1	0.0933124722
424998	LOC424998	1.5849625007
425000	GOLIM4	0.0778307859
425001	LOC425001	-1.214124805
425002	SERPINI1	-0.019989796
425003	PDCD10	-0.456718994
425007	SI	-0.526068812
425008	SPTSSB	-0.800691192
425009	NMD3	-0.511000696
425010	B3GALNT1	-0.075044395
425011	LOC425011	0.8925870576
425012	KPNA4	-0.174531124
425013	TRIM59	-0.367622503
425014	IFT80	-0.618069667
425015	LOC425015	-0.654275592
425016	SCHIP1	0.5891821441
425017	MFSD1	-0.462332311
425018	GFM1	0.0523208892
425019	MLF1	1.4891742804
425020	RSRC1	-0.354736049
425021	LOC425021	0.004368497
425024	CCNL1	-0.101763694
425025	LEKR1	0.2290464065
425026	TIPARP	0.1922897917
